xflr5 v6.57

Wing (Simple Winglets)
T1-10.0 m/s-Panel-Inviscid
QInf  =,   10.000000 ,m/s
Alpha = ,  10.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   1.221274
Cy    = ,   0.000000
Cd=,   0.044930,ICd=,    0.044930,PCd=,    0.000000
Cl   = ,5.49082e-14
Cm   =,    0.115581
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,    1.076989, YCP=,   -0.000000, ZCP=,    0.543992 
XNP=,    0.000000
Bending =, 8396.298635

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
1352,   9.401e-01,  -9.987e+00,   8.226e-01,       0.001,      -0.095,      -0.996,   5.494e-03,      0.1418
1353,   8.432e-01,  -9.987e+00,   8.235e-01,      -0.023,      -0.095,      -0.995,   5.071e-03,      0.1961
1354,   7.552e-01,  -9.985e+00,   8.264e-01,      -0.047,      -0.095,      -0.994,   4.525e-03,      0.2609
1355,   6.783e-01,  -9.983e+00,   8.308e-01,      -0.076,      -0.095,      -0.993,   3.869e-03,      0.3463
1356,   6.143e-01,  -9.981e+00,   8.366e-01,      -0.115,      -0.096,      -0.989,   3.121e-03,      0.4685
1357,   5.650e-01,  -9.978e+00,   8.437e-01,      -0.191,      -0.098,      -0.977,   2.309e-03,      0.6646
1358,   5.313e-01,  -9.973e+00,   8.529e-01,      -0.403,      -0.102,      -0.910,   1.503e-03,      0.9506
1359,   5.143e-01,  -9.968e+00,   8.651e-01,      -0.859,      -0.088,      -0.505,   8.846e-04,      0.3647
1360,   5.143e-01,  -9.961e+00,   8.799e-01,      -0.883,      -0.004,       0.469,   1.030e-03,     -2.2974
1361,   5.313e-01,  -9.953e+00,   8.970e-01,      -0.586,       0.040,       0.809,   1.728e-03,     -2.1257
1362,   5.650e-01,  -9.945e+00,   9.155e-01,      -0.420,       0.055,       0.906,   2.513e-03,     -1.6463
1363,   6.143e-01,  -9.936e+00,   9.343e-01,      -0.322,       0.062,       0.945,   3.276e-03,     -1.4441
1364,   6.783e-01,  -9.928e+00,   9.526e-01,      -0.247,       0.066,       0.967,   3.965e-03,     -1.3755
1365,   7.552e-01,  -9.921e+00,   9.690e-01,      -0.188,       0.068,       0.980,   4.569e-03,     -1.3581
1366,   8.432e-01,  -9.914e+00,   9.827e-01,      -0.131,       0.069,       0.989,   5.067e-03,     -1.3626
1367,   9.401e-01,  -9.910e+00,   9.925e-01,      -0.079,       0.069,       0.994,   5.455e-03,     -1.3733
1368,   1.044e+00,  -9.908e+00,   9.972e-01,      -0.016,       0.068,       0.998,   5.724e-03,     -1.3588
1369,   1.151e+00,  -9.909e+00,   9.954e-01,       0.049,       0.066,       0.997,   5.881e-03,     -1.2589
1370,   1.260e+00,  -9.912e+00,   9.874e-01,       0.100,       0.063,       0.993,   5.915e-03,     -1.0961
1371,   1.367e+00,  -9.918e+00,   9.748e-01,       0.140,       0.060,       0.988,   5.812e-03,     -0.9135
1372,   1.471e+00,  -9.925e+00,   9.588e-01,       0.173,       0.057,       0.983,   5.567e-03,     -0.7304
1373,   1.568e+00,  -9.933e+00,   9.408e-01,       0.203,       0.054,       0.978,   5.185e-03,     -0.5463
1374,   1.656e+00,  -9.942e+00,   9.215e-01,       0.236,       0.049,       0.970,   4.677e-03,     -0.3281
1375,   1.733e+00,  -9.951e+00,   9.029e-01,       0.244,       0.048,       0.969,   4.012e-03,     -0.1121
1376,   1.797e+00,  -9.958e+00,   8.876e-01,       0.228,       0.051,       0.972,   3.217e-03,      0.0519
1377,   1.846e+00,  -9.962e+00,   8.770e-01,       0.199,       0.056,       0.978,   2.340e-03,      0.1537
1378,   1.880e+00,  -9.965e+00,   8.708e-01,       0.161,       0.062,       0.985,   1.415e-03,      0.2093
1379,   1.897e+00,  -9.966e+00,   8.683e-01,       0.128,       0.067,       0.990,   4.725e-04,      0.2320
Strip 35
1380,   1.906e+00,  -9.905e+00,   8.626e-01,      -0.081,      -0.075,      -0.994,   6.072e-04,      0.2058
1381,   1.889e+00,  -9.904e+00,   8.638e-01,      -0.062,      -0.078,      -0.995,   1.802e-03,      0.2084
1382,   1.855e+00,  -9.903e+00,   8.654e-01,      -0.041,      -0.081,      -0.996,   2.947e-03,      0.2161
1383,   1.805e+00,  -9.903e+00,   8.668e-01,      -0.022,      -0.084,      -0.996,   4.016e-03,      0.2238
1384,   1.741e+00,  -9.903e+00,   8.674e-01,       0.000,      -0.087,      -0.996,   4.986e-03,      0.2360
1385,   1.663e+00,  -9.903e+00,   8.661e-01,       0.031,      -0.091,      -0.995,   5.834e-03,      0.2434
1386,   1.574e+00,  -9.905e+00,   8.614e-01,       0.076,      -0.096,      -0.993,   6.549e-03,      0.2245
1387,   1.476e+00,  -9.909e+00,   8.532e-01,       0.097,      -0.097,      -0.991,   7.111e-03,      0.1872
1388,   1.372e+00,  -9.913e+00,   8.432e-01,       0.101,      -0.098,      -0.990,   7.495e-03,      0.1494
1389,   1.264e+00,  -9.918e+00,   8.330e-01,       0.094,      -0.097,      -0.991,   7.688e-03,      0.1178
1390,   1.154e+00,  -9.922e+00,   8.241e-01,       0.073,      -0.096,      -0.993,   7.685e-03,      0.0986
1391,   1.045e+00,  -9.924e+00,   8.185e-01,       0.035,      -0.095,      -0.995,   7.488e-03,      0.1116
1392,   9.409e-01,  -9.925e+00,   8.167e-01,       0.001,      -0.095,      -0.996,   7.114e-03,      0.1561
1393,   8.431e-01,  -9.925e+00,   8.176e-01,      -0.023,      -0.095,      -0.995,   6.567e-03,      0.2150
1394,   7.543e-01,  -9.923e+00,   8.205e-01,      -0.047,      -0.095,      -0.994,   5.859e-03,      0.2868
1395,   6.767e-01,  -9.921e+00,   8.250e-01,      -0.076,      -0.095,      -0.993,   5.009e-03,      0.3825
1396,   6.121e-01,  -9.919e+00,   8.308e-01,      -0.115,      -0.096,      -0.989,   4.041e-03,      0.5176
1397,   5.623e-01,  -9.916e+00,   8.380e-01,      -0.191,      -0.098,      -0.977,   2.990e-03,      0.7225
1398,   5.284e-01,  -9.911e+00,   8.474e-01,      -0.403,      -0.102,      -0.910,   1.947e-03,      0.9766
1399,   5.112e-01,  -9.906e+00,   8.596e-01,      -0.858,      -0.088,      -0.505,   1.146e-03,      0.1960
1400,   5.112e-01,  -9.899e+00,   8.746e-01,      -0.883,      -0.004,       0.469,   1.334e-03,     -2.6781
1401,   5.284e-01,  -9.892e+00,   8.918e-01,      -0.586,       0.039,       0.809,   2.237e-03,     -2.3676
1402,   5.623e-01,  -9.883e+00,   9.105e-01,      -0.421,       0.055,       0.906,   3.254e-03,     -1.7888
1403,   6.121e-01,  -9.875e+00,   9.295e-01,      -0.322,       0.062,       0.945,   4.241e-03,     -1.5250
1404,   6.767e-01,  -9.866e+00,   9.479e-01,      -0.247,       0.066,       0.967,   5.134e-03,     -1.4126
1405,   7.543e-01,  -9.859e+00,   9.646e-01,      -0.188,       0.068,       0.980,   5.916e-03,     -1.3647
1406,   8.431e-01,  -9.853e+00,   9.784e-01,      -0.131,       0.069,       0.989,   6.561e-03,     -1.3489
1407,   9.409e-01,  -9.848e+00,   9.883e-01,      -0.079,       0.069,       0.994,   7.063e-03,     -1.3453
1408,   1.045e+00,  -9.846e+00,   9.930e-01,      -0.016,       0.068,       0.998,   7.411e-03,     -1.3206
1409,   1.154e+00,  -9.847e+00,   9.912e-01,       0.049,       0.066,       0.997,   7.615e-03,     -1.2164
1410,   1.264e+00,  -9.851e+00,   9.831e-01,       0.100,       0.063,       0.993,   7.658e-03,     -1.0555
1411,   1.372e+00,  -9.856e+00,   9.704e-01,       0.140,       0.060,       0.988,   7.525e-03,     -0.8780
1412,   1.476e+00,  -9.864e+00,   9.543e-01,       0.173,       0.057,       0.983,   7.207e-03,     -0.7009
1413,   1.574e+00,  -9.872e+00,   9.360e-01,       0.203,       0.054,       0.978,   6.713e-03,     -0.5227
1414,   1.663e+00,  -9.881e+00,   9.166e-01,       0.236,       0.049,       0.970,   6.055e-03,     -0.3111
1415,   1.741e+00,  -9.889e+00,   8.978e-01,       0.244,       0.048,       0.969,   5.194e-03,     -0.1051
1416,   1.805e+00,  -9.896e+00,   8.824e-01,       0.228,       0.051,       0.972,   4.165e-03,      0.0454
1417,   1.855e+00,  -9.901e+00,   8.716e-01,       0.199,       0.056,       0.978,   3.029e-03,      0.1407
1418,   1.889e+00,  -9.903e+00,   8.654e-01,       0.161,       0.062,       0.985,   1.832e-03,      0.1987
1419,   1.906e+00,  -9.905e+00,   8.628e-01,       0.128,       0.067,       0.990,   6.118e-04,      0.2242
Strip 36
1420,   1.918e+00,  -9.828e+00,   8.559e-01,      -0.081,      -0.075,      -0.994,   7.485e-04,      0.2149
1421,   1.901e+00,  -9.827e+00,   8.570e-01,      -0.062,      -0.078,      -0.995,   2.221e-03,      0.2203
1422,   1.866e+00,  -9.826e+00,   8.586e-01,      -0.041,      -0.081,      -0.996,   3.633e-03,      0.2310
1423,   1.816e+00,  -9.826e+00,   8.601e-01,      -0.022,      -0.084,      -0.996,   4.952e-03,      0.2388
1424,   1.751e+00,  -9.825e+00,   8.607e-01,       0.000,      -0.087,      -0.996,   6.147e-03,      0.2502
1425,   1.672e+00,  -9.826e+00,   8.594e-01,       0.031,      -0.091,      -0.995,   7.192e-03,      0.2581
1426,   1.582e+00,  -9.828e+00,   8.546e-01,       0.076,      -0.096,      -0.993,   8.075e-03,      0.2404
1427,   1.483e+00,  -9.832e+00,   8.463e-01,       0.097,      -0.097,      -0.991,   8.767e-03,      0.2032
1428,   1.378e+00,  -9.836e+00,   8.362e-01,       0.101,      -0.098,      -0.990,   9.240e-03,      0.1643
1429,   1.268e+00,  -9.841e+00,   8.258e-01,       0.094,      -0.097,      -0.991,   9.479e-03,      0.1311
1430,   1.157e+00,  -9.845e+00,   8.169e-01,       0.073,      -0.096,      -0.993,   9.475e-03,      0.1107
1431,   1.047e+00,  -9.847e+00,   8.112e-01,       0.035,      -0.095,      -0.995,   9.232e-03,      0.1235
1432,   9.419e-01,  -9.848e+00,   8.093e-01,       0.001,      -0.095,      -0.996,   8.770e-03,      0.1700
1433,   8.430e-01,  -9.848e+00,   8.103e-01,      -0.023,      -0.095,      -0.995,   8.096e-03,      0.2333
1434,   7.531e-01,  -9.846e+00,   8.132e-01,      -0.047,      -0.095,      -0.994,   7.223e-03,      0.3117
1435,   6.746e-01,  -9.844e+00,   8.178e-01,      -0.076,      -0.095,      -0.993,   6.176e-03,      0.4154
1436,   6.094e-01,  -9.842e+00,   8.237e-01,      -0.115,      -0.096,      -0.989,   4.982e-03,      0.5583
1437,   5.590e-01,  -9.839e+00,   8.309e-01,      -0.191,      -0.098,      -0.977,   3.686e-03,      0.7660
1438,   5.247e-01,  -9.834e+00,   8.404e-01,      -0.403,      -0.102,      -0.910,   2.401e-03,      0.9865
1439,   5.073e-01,  -9.829e+00,   8.528e-01,      -0.858,      -0.088,      -0.506,   1.413e-03,      0.0302
1440,   5.073e-01,  -9.822e+00,   8.679e-01,      -0.883,      -0.004,       0.469,   1.644e-03,     -3.0200
1441,   5.247e-01,  -9.815e+00,   8.854e-01,      -0.586,       0.039,       0.809,   2.757e-03,     -2.5787
1442,   5.590e-01,  -9.806e+00,   9.043e-01,      -0.421,       0.055,       0.906,   4.011e-03,     -1.9151
1443,   6.094e-01,  -9.798e+00,   9.236e-01,      -0.322,       0.062,       0.945,   5.228e-03,     -1.6040
1444,   6.746e-01,  -9.790e+00,   9.422e-01,      -0.247,       0.066,       0.967,   6.329e-03,     -1.4568
1445,   7.531e-01,  -9.782e+00,   9.590e-01,      -0.188,       0.068,       0.980,   7.294e-03,     -1.3812
1446,   8.430e-01,  -9.776e+00,   9.730e-01,      -0.131,       0.069,       0.989,   8.089e-03,     -1.3438
1447,   9.419e-01,  -9.772e+00,   9.830e-01,      -0.079,       0.069,       0.994,   8.708e-03,     -1.3239
1448,   1.047e+00,  -9.770e+00,   9.878e-01,      -0.016,       0.068,       0.998,   9.137e-03,     -1.2874
1449,   1.157e+00,  -9.770e+00,   9.859e-01,       0.049,       0.066,       0.997,   9.388e-03,     -1.1772
1450,   1.268e+00,  -9.774e+00,   9.778e-01,       0.100,       0.063,       0.993,   9.441e-03,     -1.0160
1451,   1.378e+00,  -9.780e+00,   9.649e-01,       0.140,       0.060,       0.988,   9.276e-03,     -0.8422
1452,   1.483e+00,  -9.787e+00,   9.486e-01,       0.173,       0.057,       0.983,   8.884e-03,     -0.6709
1453,   1.582e+00,  -9.795e+00,   9.301e-01,       0.203,       0.054,       0.978,   8.275e-03,     -0.4990
1454,   1.672e+00,  -9.804e+00,   9.104e-01,       0.236,       0.049,       0.970,   7.464e-03,     -0.2952
1455,   1.751e+00,  -9.812e+00,   8.914e-01,       0.244,       0.048,       0.969,   6.402e-03,     -0.1005
1456,   1.816e+00,  -9.819e+00,   8.758e-01,       0.228,       0.051,       0.972,   5.134e-03,      0.0398
1457,   1.866e+00,  -9.824e+00,   8.650e-01,       0.199,       0.056,       0.978,   3.734e-03,      0.1318
1458,   1.901e+00,  -9.826e+00,   8.587e-01,       0.161,       0.062,       0.985,   2.258e-03,      0.1920
1459,   1.918e+00,  -9.827e+00,   8.561e-01,       0.128,       0.067,       0.990,   7.541e-04,      0.2197
Strip 37
1460,   1.932e+00,  -9.735e+00,   8.477e-01,      -0.081,      -0.075,      -0.994,   8.935e-04,      0.2235
1461,   1.915e+00,  -9.735e+00,   8.489e-01,      -0.062,      -0.078,      -0.995,   2.652e-03,      0.2301
1462,   1.880e+00,  -9.734e+00,   8.505e-01,      -0.041,      -0.081,      -0.996,   4.337e-03,      0.2426
1463,   1.829e+00,  -9.734e+00,   8.520e-01,      -0.022,      -0.084,      -0.996,   5.912e-03,      0.2514
1464,   1.763e+00,  -9.733e+00,   8.526e-01,       0.000,      -0.087,      -0.996,   7.339e-03,      0.2623
1465,   1.683e+00,  -9.734e+00,   8.513e-01,       0.031,      -0.091,      -0.995,   8.587e-03,      0.2701
1466,   1.592e+00,  -9.736e+00,   8.465e-01,       0.076,      -0.096,      -0.993,   9.641e-03,      0.2531
1467,   1.492e+00,  -9.739e+00,   8.381e-01,       0.097,      -0.097,      -0.991,   1.047e-02,      0.2164
1468,   1.385e+00,  -9.744e+00,   8.278e-01,       0.101,      -0.098,      -0.990,   1.103e-02,      0.1773
1469,   1.274e+00,  -9.748e+00,   8.173e-01,       0.094,      -0.097,      -0.991,   1.132e-02,      0.1437
1470,   1.161e+00,  -9.752e+00,   8.082e-01,       0.073,      -0.096,      -0.993,   1.131e-02,      0.1229
1471,   1.050e+00,  -9.755e+00,   8.024e-01,       0.035,      -0.095,      -0.995,   1.102e-02,      0.1362
1472,   9.430e-01,  -9.756e+00,   8.005e-01,       0.001,      -0.095,      -0.996,   1.047e-02,      0.1848
1473,   8.428e-01,  -9.755e+00,   8.015e-01,      -0.023,      -0.095,      -0.995,   9.666e-03,      0.2519
1474,   7.518e-01,  -9.754e+00,   8.045e-01,      -0.047,      -0.095,      -0.994,   8.624e-03,      0.3352
1475,   6.722e-01,  -9.752e+00,   8.091e-01,      -0.076,      -0.095,      -0.993,   7.374e-03,      0.4445
1476,   6.061e-01,  -9.749e+00,   8.151e-01,      -0.115,      -0.096,      -0.989,   5.949e-03,      0.5918
1477,   5.550e-01,  -9.746e+00,   8.224e-01,      -0.191,      -0.098,      -0.977,   4.402e-03,      0.7994
1478,   5.202e-01,  -9.742e+00,   8.320e-01,      -0.403,      -0.102,      -0.910,   2.867e-03,      0.9872
1479,   5.026e-01,  -9.737e+00,   8.446e-01,      -0.858,      -0.088,      -0.506,   1.687e-03,     -0.1245
1480,   5.026e-01,  -9.730e+00,   8.600e-01,      -0.884,      -0.004,       0.468,   1.963e-03,     -3.3218
1481,   5.202e-01,  -9.722e+00,   8.777e-01,      -0.586,       0.039,       0.809,   3.291e-03,     -2.7617
1482,   5.550e-01,  -9.714e+00,   8.968e-01,      -0.421,       0.055,       0.906,   4.788e-03,     -2.0240
1483,   6.061e-01,  -9.706e+00,   9.164e-01,      -0.322,       0.062,       0.945,   6.241e-03,     -1.6747
1484,   6.722e-01,  -9.698e+00,   9.353e-01,      -0.247,       0.066,       0.967,   7.556e-03,     -1.5005
1485,   7.518e-01,  -9.690e+00,   9.524e-01,      -0.188,       0.068,       0.980,   8.708e-03,     -1.4024
1486,   8.428e-01,  -9.684e+00,   9.665e-01,      -0.131,       0.069,       0.989,   9.657e-03,     -1.3458
1487,   9.430e-01,  -9.680e+00,   9.767e-01,      -0.079,       0.069,       0.994,   1.040e-02,     -1.3103
1488,   1.050e+00,  -9.678e+00,   9.815e-01,      -0.016,       0.068,       0.998,   1.091e-02,     -1.2617
1489,   1.161e+00,  -9.679e+00,   9.796e-01,       0.049,       0.066,       0.997,   1.121e-02,     -1.1443
1490,   1.274e+00,  -9.682e+00,   9.714e-01,       0.100,       0.063,       0.993,   1.127e-02,     -0.9816
1491,   1.385e+00,  -9.688e+00,   9.583e-01,       0.140,       0.060,       0.988,   1.107e-02,     -0.8102
1492,   1.492e+00,  -9.695e+00,   9.418e-01,       0.173,       0.057,       0.983,   1.061e-02,     -0.6433
1493,   1.592e+00,  -9.703e+00,   9.231e-01,       0.203,       0.054,       0.978,   9.877e-03,     -0.4772
1494,   1.683e+00,  -9.712e+00,   9.031e-01,       0.237,       0.049,       0.970,   8.909e-03,     -0.2817
1495,   1.763e+00,  -9.720e+00,   8.838e-01,       0.244,       0.048,       0.969,   7.641e-03,     -0.0968
1496,   1.829e+00,  -9.727e+00,   8.680e-01,       0.228,       0.051,       0.972,   6.127e-03,      0.0366
1497,   1.880e+00,  -9.731e+00,   8.570e-01,       0.199,       0.056,       0.978,   4.457e-03,      0.1273
1498,   1.915e+00,  -9.734e+00,   8.506e-01,       0.161,       0.062,       0.985,   2.696e-03,      0.1885
1499,   1.932e+00,  -9.735e+00,   8.479e-01,       0.128,       0.067,       0.990,   9.002e-04,      0.2168
Strip 38
1500,   1.949e+00,  -9.628e+00,   8.383e-01,      -0.081,      -0.075,      -0.994,   1.043e-03,      0.2307
1501,   1.931e+00,  -9.628e+00,   8.395e-01,      -0.062,      -0.078,      -0.995,   3.095e-03,      0.2384
1502,   1.895e+00,  -9.627e+00,   8.411e-01,      -0.041,      -0.081,      -0.996,   5.062e-03,      0.2526
1503,   1.844e+00,  -9.626e+00,   8.426e-01,      -0.022,      -0.084,      -0.996,   6.901e-03,      0.2621
1504,   1.776e+00,  -9.626e+00,   8.432e-01,       0.000,      -0.087,      -0.996,   8.567e-03,      0.2729
1505,   1.696e+00,  -9.627e+00,   8.419e-01,       0.031,      -0.091,      -0.995,   1.002e-02,      0.2805
1506,   1.603e+00,  -9.629e+00,   8.370e-01,       0.076,      -0.096,      -0.993,   1.126e-02,      0.2639
1507,   1.502e+00,  -9.632e+00,   8.285e-01,       0.097,      -0.097,      -0.991,   1.222e-02,      0.2277
1508,   1.393e+00,  -9.637e+00,   8.180e-01,       0.101,      -0.098,      -0.990,   1.288e-02,      0.1891
1509,   1.280e+00,  -9.641e+00,   8.073e-01,       0.094,      -0.097,      -0.991,   1.321e-02,      0.1557
1510,   1.166e+00,  -9.645e+00,   7.981e-01,       0.073,      -0.096,      -0.993,   1.321e-02,      0.1354
1511,   1.053e+00,  -9.647e+00,   7.923e-01,       0.034,      -0.095,      -0.995,   1.287e-02,      0.1497
1512,   9.444e-01,  -9.648e+00,   7.903e-01,       0.001,      -0.095,      -0.996,   1.222e-02,      0.2002
1513,   8.426e-01,  -9.648e+00,   7.913e-01,      -0.023,      -0.095,      -0.995,   1.128e-02,      0.2701
1514,   7.502e-01,  -9.646e+00,   7.943e-01,      -0.047,      -0.095,      -0.994,   1.007e-02,      0.3570
1515,   6.694e-01,  -9.644e+00,   7.990e-01,      -0.076,      -0.095,      -0.993,   8.608e-03,      0.4697
1516,   6.023e-01,  -9.642e+00,   8.051e-01,      -0.115,      -0.096,      -0.989,   6.944e-03,      0.6194
1517,   5.504e-01,  -9.639e+00,   8.126e-01,      -0.191,      -0.098,      -0.977,   5.138e-03,      0.8254
1518,   5.151e-01,  -9.635e+00,   8.223e-01,      -0.403,      -0.102,      -0.910,   3.347e-03,      0.9825
1519,   4.972e-01,  -9.629e+00,   8.351e-01,      -0.858,      -0.088,      -0.506,   1.970e-03,     -0.2650
1520,   4.972e-01,  -9.623e+00,   8.507e-01,      -0.884,      -0.004,       0.468,   2.291e-03,     -3.5842
1521,   5.151e-01,  -9.615e+00,   8.688e-01,      -0.586,       0.039,       0.809,   3.841e-03,     -2.9184
1522,   5.504e-01,  -9.607e+00,   8.882e-01,      -0.421,       0.055,       0.905,   5.588e-03,     -2.1163
1523,   6.023e-01,  -9.599e+00,   9.081e-01,      -0.323,       0.062,       0.945,   7.285e-03,     -1.7354
1524,   6.694e-01,  -9.591e+00,   9.273e-01,      -0.247,       0.066,       0.967,   8.820e-03,     -1.5400
1525,   7.502e-01,  -9.584e+00,   9.446e-01,      -0.188,       0.068,       0.980,   1.016e-02,     -1.4244
1526,   8.426e-01,  -9.578e+00,   9.590e-01,      -0.131,       0.069,       0.989,   1.127e-02,     -1.3521
1527,   9.444e-01,  -9.573e+00,   9.694e-01,      -0.079,       0.069,       0.994,   1.214e-02,     -1.3030
1528,   1.053e+00,  -9.571e+00,   9.743e-01,      -0.016,       0.068,       0.998,   1.273e-02,     -1.2434
1529,   1.166e+00,  -9.572e+00,   9.724e-01,       0.049,       0.066,       0.997,   1.308e-02,     -1.1193
1530,   1.280e+00,  -9.576e+00,   9.640e-01,       0.100,       0.063,       0.993,   1.316e-02,     -0.9540
1531,   1.393e+00,  -9.581e+00,   9.507e-01,       0.140,       0.060,       0.988,   1.293e-02,     -0.7836
1532,   1.502e+00,  -9.588e+00,   9.339e-01,       0.173,       0.057,       0.983,   1.238e-02,     -0.6201
1533,   1.603e+00,  -9.596e+00,   9.149e-01,       0.203,       0.054,       0.978,   1.153e-02,     -0.4590
1534,   1.696e+00,  -9.605e+00,   8.945e-01,       0.237,       0.049,       0.970,   1.040e-02,     -0.2705
1535,   1.776e+00,  -9.613e+00,   8.749e-01,       0.244,       0.048,       0.969,   8.917e-03,     -0.0933
1536,   1.844e+00,  -9.620e+00,   8.589e-01,       0.228,       0.051,       0.972,   7.150e-03,      0.0356
1537,   1.895e+00,  -9.624e+00,   8.477e-01,       0.199,       0.056,       0.978,   5.201e-03,      0.1254
1538,   1.931e+00,  -9.627e+00,   8.412e-01,       0.161,       0.062,       0.985,   3.146e-03,      0.1872
1539,   1.949e+00,  -9.628e+00,   8.385e-01,       0.128,       0.067,       0.990,   1.051e-03,      0.2161
Strip 39
1540,   1.967e+00,  -9.506e+00,   8.275e-01,      -0.081,      -0.075,      -0.994,   1.197e-03,      0.2370
1541,   1.949e+00,  -9.506e+00,   8.287e-01,      -0.062,      -0.078,      -0.995,   3.553e-03,      0.2457
1542,   1.913e+00,  -9.505e+00,   8.304e-01,      -0.041,      -0.081,      -0.996,   5.812e-03,      0.2610
1543,   1.861e+00,  -9.504e+00,   8.320e-01,      -0.022,      -0.084,      -0.996,   7.922e-03,      0.2712
1544,   1.792e+00,  -9.504e+00,   8.326e-01,       0.000,      -0.087,      -0.996,   9.835e-03,      0.2821
1545,   1.710e+00,  -9.505e+00,   8.312e-01,       0.031,      -0.091,      -0.995,   1.151e-02,      0.2896
1546,   1.616e+00,  -9.507e+00,   8.262e-01,       0.076,      -0.096,      -0.993,   1.292e-02,      0.2734
1547,   1.513e+00,  -9.510e+00,   8.175e-01,       0.097,      -0.097,      -0.991,   1.403e-02,      0.2377
1548,   1.402e+00,  -9.514e+00,   8.069e-01,       0.101,      -0.098,      -0.990,   1.479e-02,      0.1998
1549,   1.287e+00,  -9.519e+00,   7.960e-01,       0.094,      -0.097,      -0.991,   1.517e-02,      0.1671
1550,   1.171e+00,  -9.523e+00,   7.866e-01,       0.073,      -0.096,      -0.993,   1.516e-02,      0.1478
1551,   1.056e+00,  -9.525e+00,   7.807e-01,       0.034,      -0.095,      -0.995,   1.477e-02,      0.1633
1552,   9.459e-01,  -9.526e+00,   7.787e-01,       0.001,      -0.095,      -0.996,   1.403e-02,      0.2153
1553,   8.424e-01,  -9.525e+00,   7.797e-01,      -0.023,      -0.095,      -0.995,   1.295e-02,      0.2873
1554,   7.483e-01,  -9.524e+00,   7.828e-01,      -0.047,      -0.095,      -0.994,   1.156e-02,      0.3766
1555,   6.662e-01,  -9.522e+00,   7.876e-01,      -0.076,      -0.095,      -0.993,   9.882e-03,      0.4912
1556,   5.979e-01,  -9.520e+00,   7.937e-01,      -0.115,      -0.096,      -0.989,   7.973e-03,      0.6422
1557,   5.451e-01,  -9.517e+00,   8.013e-01,      -0.191,      -0.098,      -0.977,   5.900e-03,      0.8460
1558,   5.092e-01,  -9.513e+00,   8.113e-01,      -0.403,      -0.102,      -0.910,   3.843e-03,      0.9748
1559,   4.911e-01,  -9.507e+00,   8.243e-01,      -0.858,      -0.088,      -0.507,   2.262e-03,     -0.3900
1560,   4.911e-01,  -9.501e+00,   8.402e-01,      -0.884,      -0.004,       0.467,   2.630e-03,     -3.8106
1561,   5.092e-01,  -9.493e+00,   8.586e-01,      -0.587,       0.039,       0.809,   4.409e-03,     -3.0519
1562,   5.451e-01,  -9.485e+00,   8.784e-01,      -0.421,       0.055,       0.905,   6.414e-03,     -2.1936
1563,   5.979e-01,  -9.477e+00,   8.986e-01,      -0.323,       0.062,       0.944,   8.363e-03,     -1.7865
1564,   6.662e-01,  -9.469e+00,   9.182e-01,      -0.247,       0.066,       0.967,   1.013e-02,     -1.5742
1565,   7.483e-01,  -9.462e+00,   9.358e-01,      -0.188,       0.068,       0.980,   1.167e-02,     -1.4448
1566,   8.424e-01,  -9.456e+00,   9.505e-01,      -0.131,       0.069,       0.989,   1.294e-02,     -1.3603
1567,   9.459e-01,  -9.452e+00,   9.610e-01,      -0.079,       0.069,       0.994,   1.393e-02,     -1.3004
1568,   1.056e+00,  -9.450e+00,   9.660e-01,      -0.016,       0.068,       0.998,   1.462e-02,     -1.2318
1569,   1.171e+00,  -9.451e+00,   9.641e-01,       0.049,       0.066,       0.997,   1.502e-02,     -1.1014
1570,   1.287e+00,  -9.454e+00,   9.555e-01,       0.100,       0.063,       0.993,   1.510e-02,     -0.9334
1571,   1.402e+00,  -9.460e+00,   9.420e-01,       0.140,       0.060,       0.988,   1.484e-02,     -0.7630
1572,   1.513e+00,  -9.467e+00,   9.249e-01,       0.173,       0.057,       0.983,   1.421e-02,     -0.6017
1573,   1.616e+00,  -9.474e+00,   9.055e-01,       0.203,       0.054,       0.978,   1.323e-02,     -0.4444
1574,   1.710e+00,  -9.483e+00,   8.848e-01,       0.237,       0.049,       0.970,   1.193e-02,     -0.2615
1575,   1.792e+00,  -9.491e+00,   8.649e-01,       0.244,       0.048,       0.969,   1.023e-02,     -0.0897
1576,   1.861e+00,  -9.498e+00,   8.485e-01,       0.228,       0.051,       0.972,   8.206e-03,      0.0363
1577,   1.913e+00,  -9.502e+00,   8.371e-01,       0.199,       0.056,       0.978,   5.969e-03,      0.1255
1578,   1.949e+00,  -9.505e+00,   8.305e-01,       0.161,       0.062,       0.985,   3.611e-03,      0.1876
1579,   1.967e+00,  -9.506e+00,   8.278e-01,       0.128,       0.067,       0.990,   1.206e-03,      0.2168
Strip 40
1580,   1.989e+00,  -9.369e+00,   8.155e-01,      -0.081,      -0.075,      -0.994,   1.357e-03,      0.2428
1581,   1.970e+00,  -9.369e+00,   8.167e-01,      -0.062,      -0.078,      -0.995,   4.027e-03,      0.2521
1582,   1.933e+00,  -9.368e+00,   8.185e-01,      -0.041,      -0.081,      -0.996,   6.587e-03,      0.2683
